Time,Chan1,Chan2,Chan3,Chan4,Chan5,Chan6,Chan7,Chan8,Chan9,Chan10,Chan11,Chan12,Chan13,Chan14,Chan15,Chan16,Chan17,Chan18,Chan19,Chan20,Chan21,Chan22,Chan23,Chan24,Chan25,Chan26,Chan27,Chan28,Chan29,Chan30,Chan31,Chan32,Chan33
0.43400,0.08393,-0.27366,0.60534,-0.04487,-0.13907,0.75362,0.08144,0.20463,0.19942,-0.29323,0.08703,0.16360,-0.18603,0.13276,1.88982,-5.21487,2.54170,1.45963,0.64267,-0.83627,0.42284,-1.61660,0.39456,-1.75017,1.26375,0.13525,1.36164,-0.07599,0.12076,0.65433,0.19213,-0.30315,0.55931
0.43600,0.03811,-0.06639,0.06346,0.00934,-0.07345,0.13021,0.22550,0.17041,0.25976,-0.21955,0.22597,-0.59251,0.13484,1.37423,2.71485,-3.20639,-0.20233,1.97863,0.64920,-0.86424,-0.00615,-1.01612,-0.68929,-0.23899,0.57255,0.71256,1.31249,-0.58287,0.48017,0.61453,0.34418,-0.14509,0.41126
0.43800,0.11256,0.33886,-0.20826,0.03513,0.22467,0.07552,0.30997,-0.05760,0.14955,0.00969,0.32051,-0.00734,-0.13147,-0.83733,2.70063,-0.77983,0.52539,1.85809,-0.04128,-0.33939,-0.96168,0.08098,-1.26270,1.38868,-1.49108,0.84715,-0.16160,-0.45649,0.60118,-0.24714,0.34773,0.05432,0.03086
0.44000,0.17202,0.39814,-0.08858,0.34345,0.34240,0.13695,0.36966,0.07900,-0.15368,0.22532,0.32718,0.12694,-0.43961,0.91211,5.67711,-0.63706,1.88538,1.25551,0.22092,0.34075,-1.74227,0.41876,-1.58364,0.95756,-0.00678,2.56270,0.29935,-0.17103,0.53810,0.22339,-0.37922,0.21361,-0.10181
0.44200,0.09612,0.06796,0.00305,0.14786,-0.10987,0.21314,0.37099,0.13413,-0.09690,0.21867,-1.01192,0.15669,-0.11464,1.79134,5.81379,-1.77754,2.69765,0.83624,0.35210,-0.13159,-1.19417,-0.51054,0.02350,1.06661,0.84604,2.21474,-0.42949,0.09123,0.41657,0.49176,-0.24159,0.18465,-0.25475
0.44400,-0.07425,-0.18567,0.04977,-0.51225,0.01760,0.20971,-0.19956,0.10245,0.07513,0.10344,0.05579,-0.38331,0.13429,1.95167,-2.13356,-0.41244,2.55392,0.63955,0.32306,-0.72182,-0.09530,-1.10646,1.38693,-1.56792,1.08958,0.13957,-0.36124,0.26928,-0.32735,0.47909,0.01078,0.04237,0.25588
0.44600,-0.05434,0.01019,0.57624,-0.64643,0.07346,0.15484,0.01294,-0.19324,0.23655,0.05461,0.22088,-0.68565,0.28360,5.07220,-2.50221,0.54143,1.64267,1.78250,-0.13369,-1.07064,0.27862,-1.37896,0.76944,0.11162,4.25355,0.73613,-0.37417,0.38011,0.33824,-0.53028,0.23175,-0.02713,0.39186
0.44800,-0.09356,0.12216,0.30455,-0.29031,0.08964,0.11423,0.14155,-0.23580,0.16013,-0.28967,0.30578,-0.20677,0.32938,4.85358,-1.50598,0.91367,0.91902,2.07936,-0.40564,-0.69337,-0.26283,0.08381,1.44628,1.03025,3.46943,0.06033,-0.33396,0.37142,0.64451,-0.63073,0.22392,0.08653,-0.08842
0.45000,0.17895,0.16010,-0.38535,-0.12338,0.07446,-0.06275,0.19430,-0.08447,-0.02123,0.10171,-0.39520,0.33638,0.30175,-0.38106,-1.11361,0.89616,0.93758,1.22203,-0.12547,0.03517,-1.22425,1.26210,-1.28424,1.27918,0.46685,-0.26728,-0.14773,-0.39365,0.54956,-0.16215,0.09852,-0.01397,-0.70732
0.45200,0.06331,0.61262,-0.62244,-0.07200,0.03834,0.10089,-0.29540,0.09380,-0.07561,0.15250,-0.92597,0.21595,-0.18385,-0.23809,-1.45748,0.54110,2.73617,-0.70280,0.32813,0.28523,-1.51456,0.79639,0.49312,5.22696,0.96824,-0.61041,0.16620,0.04234,-0.82553,0.41396,0.02517,0.10892,-0.64682
0.45400,0.01009,0.48143,-0.07767,-0.07689,0.00307,0.15706,-0.43396,0.07146,-0.12049,0.04774,0.23813,0.12217,0.23576,0.29717,-1.75006,0.13586,3.19342,-0.48500,0.25002,-0.42489,-0.11443,1.31573,1.40623,4.31864,0.47797,-0.72051,0.29305,0.30255,-0.86652,0.42203,-0.10512,-0.13469,-0.40997
0.45600,-0.00377,-0.02892,-0.00570,-0.06952,0.00361,0.09814,-0.22659,-0.00245,0.09479,-0.21168,0.25074,0.06839,0.55637,-0.56840,-1.44949,0.26535,1.93883,0.97071,0.06935,-0.78059,1.27360,-1.14091,1.60278,0.44841,-0.12020,-0.47568,-0.36576,0.40712,-0.14221,0.24626,0.01880,-0.53347,0.10165
0.45800,-0.43028,-0.18874,-0.05258,-0.06598,0.04919,-0.18548,0.07042,-0.03278,0.13684,-0.29626,0.31940,-0.89625,0.90413,-1.29688,-0.67605,1.23715,-1.47590,2.38863,0.00517,-0.82486,0.91441,0.48087,5.68796,0.84149,-0.74425,0.07945,-0.45638,-0.59417,0.63976,0.16272,0.16156,-0.25274,-0.33817
0.46000,-0.30759,0.18911,-0.12622,-0.07086,0.04757,-0.26353,0.11425,-0.45815,-0.07944,0.14432,0.32984,-0.40157,0.48449,-1.53521,-0.29319,1.44067,-0.64793,1.63160,-0.82534,-0.01930,0.88542,1.31752,4.91129,0.27259,-1.00825,0.37752,-0.37908,-0.66699,0.61981,-1.04245,-0.05620,-0.66118,-0.55072
0.46200,-0.26126,0.06521,-0.16006,0.04187,0.01971,-0.08277,0.10947,0.02101,-0.28005,-0.05672,0.29986,0.60630,-0.01019,-1.19376,-0.96741,1.03508,1.73184,0.12715,0.15667,0.44315,-1.17456,1.48752,-0.15474,-0.17587,-0.79762,-0.45402,-0.01345,-0.21919,0.34323,0.17212,-0.58862,-0.06939,-0.59379
0.46400,-0.34090,-0.11548,-0.17408,0.01900,-0.11442,0.14148,0.09029,0.08025,-0.26714,-0.06005,0.02076,0.90249,-0.22530,-0.34952,-1.56829,-1.28399,3.76402,-0.40197,0.43422,0.10604,0.28241,5.18784,0.01633,-0.77504,-0.17033,-0.95232,-0.18946,0.29776,0.20062,0.41563,-0.41591,-0.36394,-1.48513
0.46600,0.05932,-0.24042,-0.16463,0.01515,-0.07713,0.10350,-0.81306,-0.02060,-0.14353,-0.05333,0.34470,0.51436,-0.23502,0.17624,-1.66152,-0.54260,2.69030,-0.67932,0.02320,0.07554,1.05587,4.46574,-0.23374,-1.04731,0.22278,-0.96806,-0.24616,0.41922,-1.53753,0.13917,-0.55693,-0.48093,-1.36359
0.46800,-0.04702,-0.26187,0.10599,0.01060,-0.00131,0.00164,-0.00788,-0.37396,-0.02499,-0.05187,-0.08794,0.09404,-0.10559,-1.10801,-0.58484,0.92305,0.46347,1.59585,-1.11045,-0.45778,1.24268,-0.48173,-0.41605,-0.87772,-0.51882,-0.32559,-0.39699,0.42618,0.41010,-0.92153,0.01266,-0.50815,0.53795
0.47000,-0.04016,-0.19858,-0.02838,0.02150,0.04526,-0.03301,0.12224,-0.55343,-0.19726,0.15997,0.17411,-0.00538,0.16497,-1.78805,-0.15723,1.95476,-0.41201,2.26792,-1.41334,0.20900,4.37651,-0.30649,-0.92986,-0.31875,-1.32213,0.20711,-0.51625,0.36880,0.66792,-1.30691,-0.25645,-1.44114,1.09359
0.47200,-0.01148,-0.13314,-0.09304,0.12777,0.02346,-0.57640,0.07339,-0.10540,-0.27408,0.06215,0.03725,0.03831,0.31769,-1.79055,-0.37898,1.58229,-0.43508,0.11749,-0.96970,0.57070,3.76226,-0.54231,-1.19727,0.04314,-1.44735,-0.00842,-0.22596,-1.10837,0.34230,-0.26383,-0.37644,-1.30846,-0.20370
0.47400,0.01892,0.00974,-0.10892,0.10556,-0.01644,0.07290,-0.55413,0.07463,-0.27968,-0.31153,-0.26567,0.11255,-0.32362,-0.71568,-1.02085,0.72434,2.67168,-2.96109,0.67268,0.65566,0.20429,-0.53087,-1.01962,-0.61688,-0.68574,-0.68211,0.22160,0.22697,-1.07026,0.29107,-0.41855,0.76965,0.01297
0.47600,0.04596,-0.22255,0.18218,0.03271,-0.04115,0.13508,-0.90326,-0.04046,-0.51666,-0.15866,-0.19159,0.23386,-0.42018,0.29484,-1.67338,0.20466,3.63275,-2.85774,-0.03674,1.36848,0.41478,-0.90483,-0.46047,-1.37390,0.52634,-1.24398,0.32016,0.43834,-1.73903,-0.01855,-1.35137,1.62252,0.33940
0.47800,0.06259,-0.31631,0.25874,0.03533,-0.13661,0.00871,-0.13168,-0.12179,-0.53016,-0.48130,0.00000,0.30132,-0.37662,-0.51951,-0.82979,-0.33469,0.55267,-2.38099,-0.44211,1.44007,0.18428,-1.10929,-0.11619,-1.50499,0.12070,-0.76305,-0.26805,0.43487,0.20830,-0.19346,-1.15337,-0.08650,0.57244
0.48000,-0.00416,-0.22153,0.11062,0.03032,0.03512,-0.39163,0.16798,-0.15468,0.28107,-0.23069,0.16676,-0.14658,-0.05713,-1.51183,0.68703,1.77040,-4.08014,2.26565,-0.56599,0.73602,-0.19137,-0.91389,-0.73814,-0.77657,-0.95100,0.10956,-0.37036,-0.59330,0.53896,-0.26015,0.73037,0.00815,0.60338
0.48200,0.04079,0.24266,-0.08024,0.02478,0.04412,-0.66158,0.06225,-0.53139,0.51979,-0.01799,0.32391,-0.10483,0.00577,-2.11784,1.00760,2.33911,-3.56702,-0.37506,-3.28882,1.12903,-0.76643,-0.38293,-1.41751,0.40879,-1.82802,0.37396,-0.35732,-1.10859,0.25905,-1.40029,1.59503,0.23072,0.47669
0.48400,0.07820,0.18525,-0.09303,0.34296,0.00314,-0.02174,-0.02304,-0.35307,-0.05545,0.11870,0.38666,-0.04438,-0.29685,-1.24783,-0.65588,1.12049,-2.96829,-1.83843,-2.30411,0.86402,-1.05914,-0.08037,-1.53236,-0.05613,-1.24751,0.14220,0.17614,0.30303,0.03891,-0.94692,-0.23361,0.42918,0.34671
0.48600,0.08554,-0.08002,-0.07425,0.03053,-0.14411,0.13694,-0.07186,0.53375,0.02623,0.17570,-0.39540,0.07849,-0.45137,0.30995,-0.70104,-2.07395,3.57106,-2.24581,1.70794,0.04190,-0.91283,-0.69920,-0.76406,-1.08244,-0.10582,-0.93320,0.19422,0.44100,-0.07981,0.67022,-0.03806,0.53674,0.06572
0.48800,0.02554,-0.33332,-0.05276,0.00425,-0.18408,0.00668,-0.72162,0.83800,0.16685,0.16059,-0.09772,-0.02658,-0.45397,0.80350,-0.81810,-1.88407,-0.13738,-9.54557,2.41368,-0.47937,-0.38482,-1.26544,0.21954,-1.90039,0.29429,-1.04157,0.08176,0.43278,-0.94154,1.44027,0.21798,0.58702,0.44088
0.49000,0.01189,-0.27105,0.50801,0.01607,-0.01324,-0.09056,-0.36283,0.05003,0.27149,0.11337,0.12236,-0.22724,-0.22916,-1.35901,1.07161,-0.92568,-2.24568,-7.49153,1.19027,-0.63381,-0.04461,-1.33612,-0.21751,-1.31068,0.14140,-0.01826,0.25176,0.37399,-0.43230,0.04356,0.42142,0.54433,0.59557
0.49200,0.05123,-0.08603,-0.05273,0.18920,0.07025,-0.12698,0.77368,0.05317,0.27542,-0.09959,0.27416,-0.20535,0.16178,-1.39307,1.29989,2.94011,-2.91455,2.32531,0.40828,-0.46369,-0.55991,-0.61821,-1.12279,-0.15853,-1.38445,0.79941,-0.22943,0.29199,0.25048,-0.10773,0.52868,0.01097,0.39205
0.49400,0.11185,-0.01211,-0.13404,0.37110,0.02131,-0.49629,1.30076,0.13073,0.20041,0.11913,-0.32531,-0.07034,0.26525,-1.58357,0.65433,1.18685,-12.98536,3.16710,0.29646,0.00717,-1.29173,0.09193,-1.85751,0.25324,-1.66157,0.83730,0.27605,-0.17395,0.82320,0.13949,0.57395,0.20935,-0.39871
0.49600,0.11342,0.26327,-0.08684,0.06321,-0.02771,-0.29423,0.17534,0.20965,0.13813,0.23515,-0.58044,0.00135,-0.64019,0.35585,1.70592,-0.01040,-10.16246,1.16767,0.42115,0.31401,-1.44492,-0.22159,-1.21768,-0.36082,-0.25793,0.21070,0.53042,0.24024,-0.55090,0.43988,0.51914,0.34585,-0.24786
0.49800,0.09066,-0.20761,0.34905,-0.07631,-0.05720,0.57138,0.02314,0.22148,0.03374,0.19961,-0.32975,0.10809,-0.28526,1.35487,0.28614,-0.58773,1.74866,0.79405,0.49407,-0.44320,-0.74142,-0.97964,-0.00747,-1.42412,1.33844,-0.81779,0.54632,-0.39355,-0.30147,0.59742,-0.01531,0.33045,0.17192
0.50000,0.08036,-0.29796,0.58207,-0.02397,-0.19179,0.83360,0.09559,0.19170,0.20260,-0.29277,0.08957,0.13118,-0.20579,0.27823,1.95849,-6.32699,2.74197,1.35326,0.57247,-0.91384,0.39215,-1.62206,0.38680,-1.76333,1.25844,0.14956,1.23936,-0.05364,0.14271,0.66052,0.20398,-0.29875,0.55577
0.50200,0.06471,-0.06660,0.04921,0.02399,-0.11132,0.15008,0.23150,0.15518,0.27147,-0.21840,0.23528,-0.47503,0.18508,1.55302,2.63126,-4.17556,-0.02872,1.83508,0.61514,-0.95661,-0.01769,-1.01912,-0.67855,-0.26107,0.52674,0.70079,1.22648,-0.56502,0.50310,0.63166,0.34214,-0.15580,0.40914
0.50400,0.09260,0.38027,-0.20643,0.04345,0.26483,0.06472,0.30699,-0.04984,0.15905,0.00603,0.33625,-0.04738,-0.09760,-0.98641,2.55539,-0.50969,0.59010,1.73209,-0.08421,-0.39483,-0.96370,0.08233,-1.28177,1.38817,-1.43945,0.82420,-0.19242,-0.44999,0.62013,-0.23969,0.33309,0.05026,0.03131
0.50600,0.14395,0.44589,-0.11015,0.32510,0.39041,0.12551,0.35684,0.08736,-0.16230,0.21405,0.34491,0.06844,-0.47181,0.96764,4.85197,-0.28768,1.91439,1.19368,0.09212,0.36457,-1.74592,0.42187,-1.60633,0.98820,0.00354,2.42392,0.25040,-0.14810,0.55031,0.20184,-0.37172,0.22693,-0.10048
0.50800,0.08458,0.08980,-0.02721,0.15344,-0.08461,0.21396,0.35352,0.14177,-0.10977,0.21833,-1.11116,0.10893,-0.02271,1.95567,5.18931,-1.64626,2.72571,0.81962,0.20241,-0.11437,-1.19042,-0.54334,0.00523,1.01653,0.83405,2.11054,-0.47711,0.12993,0.42480,0.46412,-0.20812,0.19888,-0.25143
0.51000,-0.04340,-0.20073,0.01951,-0.46175,0.02866,0.22485,-0.17993,0.10497,0.06752,0.12281,0.05813,-0.33384,0.15097,2.14224,-2.19354,-0.29344,2.57989,0.56431,0.23952,-0.76693,-0.08497,-1.10638,1.39477,-1.59185,1.07000,0.09645,-0.37354,0.30615,-0.31652,0.46888,0.03411,0.05295,0.25271
0.51200,-0.01295,0.02034,0.51453,-0.58202,0.08791,0.18776,0.02171,-0.19007,0.23969,0.07637,0.23944,-0.57075,0.36763,5.76358,-2.55880,0.75396,1.66903,1.61840,-0.06578,-1.17902,0.28752,-1.38090,0.78319,0.07498,4.09226,0.69762,-0.34687,0.40110,0.34859,-0.49886,0.22870,-0.01589,0.38885
0.51400,-0.08935,0.14530,0.23684,-0.29357,0.11064,0.15491,0.14003,-0.21987,0.16398,-0.28447,0.32365,-0.26121,0.44058,5.43147,-1.69131,1.19342,0.95492,1.89857,-0.37006,-0.76957,-0.26859,0.09063,1.42930,0.99342,3.34841,-0.00165,-0.28468,0.38313,0.65258,-0.59522,0.20958,0.05829,-0.08912
0.51600,0.15062,0.18631,-0.40761,-0.11449,0.09349,-0.09117,0.18325,-0.06658,-0.02244,0.10872,-0.44653,0.27939,0.41159,-0.52434,-1.11635,1.14559,0.94780,1.12657,-0.19994,0.02452,-1.22433,1.26734,-1.31025,1.24664,0.44725,-0.28637,-0.10451,-0.39304,0.54905,-0.16113,0.07336,-0.00550,-0.70549
0.51800,0.05392,0.70411,-0.62596,-0.06459,0.04931,0.08467,-0.28414,0.10738,-0.07623,0.16075,-1.03218,0.16511,0.02700,-0.42317,-1.32878,0.68287,2.73250,-0.64211,0.15620,0.29689,-1.52049,0.77791,0.47152,5.15890,0.94564,-0.59588,0.17933,0.07938,-0.82496,0.37952,-0.00306,0.12407,-0.64296
0.52000,0.01299,0.55571,-0.10414,-0.07394,0.01025,0.15498,-0.41059,0.08209,-0.14235,0.07906,0.22701,0.08071,0.46507,0.21719,-1.57491,0.21139,3.19015,-0.48860,0.13153,-0.40183,-0.10211,1.34635,1.39013,4.24191,0.47902,-0.69004,0.28585,0.35218,-0.86289,0.39676,-0.03297,-0.12613,-0.41345
0.52200,0.00417,-0.07107,-0.02036,-0.07042,0.00224,0.11354,-0.21029,0.00188,0.08572,-0.18989,0.29007,0.03429,0.46035,-0.63307,-1.29682,0.38170,1.92782,0.84670,0.06038,-0.85426,1.29409,-1.13887,1.59113,0.48646,-0.12031,-0.44405,-0.36399,0.43571,-0.13863,0.24301,0.01403,-0.54207,0.09920
0.52400,-0.36704,-0.25769,-0.04475,-0.06889,0.06321,-0.20328,0.07128,-0.03078,0.12856,-0.27921,0.34449,-0.89917,0.78126,-1.40645,-0.60616,1.50014,-1.42273,2.17287,0.03558,-0.92880,0.93397,0.49558,5.68984,0.90857,-0.73384,0.09887,-0.39665,-0.61725,0.64207,0.16704,0.14423,-0.28100,-0.33928
0.52600,-0.26608,0.17652,-0.10125,-0.07620,0.06668,-0.30089,0.10614,-0.41967,-0.09157,0.17102,0.34360,-0.44114,0.45324,-1.67822,-0.29200,1.73783,-0.63426,1.48573,-0.78053,-0.02911,0.94086,1.33648,4.90209,0.30588,-0.99115,0.38421,-0.30348,-0.69696,0.61446,-0.95652,-0.08241,-0.65561,-0.55058
0.52800,-0.23591,0.06006,-0.12913,0.04054,0.02883,-0.11353,0.09299,0.03382,-0.28748,-0.02345,0.30839,0.68556,-0.06074,-1.32244,-0.86783,1.18341,1.71359,0.11853,0.04041,0.56369,-1.19331,1.50671,-0.10232,-0.16263,-0.77890,-0.44732,0.02766,-0.20921,0.32694,0.14359,-0.56902,-0.05983,-0.59315
0.53000,-0.31701,-0.12817,-0.14702,0.01441,-0.12314,0.13035,0.07186,0.09064,-0.28234,-0.01204,-0.07169,1.00458,-0.29747,-0.42635,-1.34491,-1.35079,3.74097,-0.36125,0.27950,0.22196,0.29707,5.24490,0.08481,-0.76702,-0.15464,-0.91178,-0.24269,0.35394,0.18257,0.38349,-0.35221,-0.35990,-1.48575
0.53200,0.07420,-0.26247,-0.14319,0.00482,-0.09517,0.10639,-0.76952,-0.01524,-0.13885,-0.00226,0.30937,0.55518,-0.31437,0.13174,-1.42184,-0.56228,2.65971,-0.73117,0.01285,0.17413,1.08610,4.52153,-0.19083,-1.03810,0.23474,-0.91685,-0.29119,0.46092,-1.53079,0.12599,-0.57516,-0.47783,-1.36430
0.53400,-0.03511,-0.28638,0.10474,0.00263,-0.00378,0.02017,-0.00655,-0.35404,-0.05722,-0.00542,-0.02425,0.12809,-0.16860,-1.17005,-0.44770,1.08217,0.42529,1.44515,-0.92583,-0.55857,1.27373,-0.48083,-0.39665,-0.86450,-0.50765,-0.29065,-0.37205,0.43354,0.40318,-0.88472,-0.01308,-0.50321,0.53795
0.53600,-0.04239,-0.22093,-0.00322,0.01102,0.06436,-0.01080,0.11656,-0.51496,-0.22221,0.20343,0.25352,0.00665,0.13733,-1.92350,-0.28490,2.28262,-0.43962,2.07833,-1.23668,0.22261,4.52293,-0.32269,-0.92120,-0.29849,-1.29643,0.16836,-0.42451,0.36581,0.65919,-1.22186,-0.28669,-1.45386,1.09359
0.53800,-0.02487,-0.15270,-0.05385,0.11774,0.03579,-0.64339,0.05888,-0.09401,-0.29089,0.12488,0.10033,0.03259,0.31094,-1.94281,-0.38128,1.78930,-0.44000,0.10721,-0.85458,0.64616,3.87694,-0.53044,-1.19135,0.06715,-1.41692,-0.02418,-0.15647,-1.17369,0.31979,-0.30928,-0.40776,-1.31446,-0.20370
0.54000,0.00139,0.01264,-0.07953,0.09783,-0.01892,0.05985,-0.54362,0.07571,-0.29078,-0.37454,-0.25074,0.10026,-0.38335,-0.79473,-0.83518,0.69723,2.62670,-2.78318,0.53708,0.74722,0.11608,-0.52859,-1.01463,-0.60726,-0.66257,-0.65361,0.23805,0.26404,-1.08563,0.26486,-0.44874,0.74209,0.01297
0.54200,0.03044,-0.23480,0.15887,0.02335,-0.04689,0.13369,-0.86865,-0.03930,-0.48263,-0.24829,-0.18670,0.22533,-0.49517,0.32549,-1.36678,0.10772,3.58341,-2.74421,-0.01180,1.77409,0.32893,-0.91115,-0.45387,-1.37293,0.51994,-1.18209,0.31703,0.48952,-1.74421,-0.03639,-1.35041,1.57441,0.33940
0.54400,0.05049,-0.33577,0.24416,0.02626,-0.18193,0.02103,-0.14643,-0.11885,-0.51920,-0.49513,0.00967,0.29731,-0.44701,-0.51293,-0.61123,-0.34735,0.48815,-2.23350,-0.32695,1.75984,0.07393,-1.12038,-0.10672,-1.50368,0.12425,-0.71303,-0.35854,0.44294,0.18069,-0.20060,-1.18144,-0.06351,0.57244
0.54600,0.00027,-0.23636,0.12256,0.02625,0.04486,-0.42083,0.16243,-0.15046,0.28744,-0.24976,0.18018,-0.12275,-0.07986,-1.59693,0.73211,1.96550,-4.08189,2.10743,-0.42500,0.67883,-0.23687,-0.92774,-0.73216,-0.77236,-0.92664,0.12863,-0.30068,-0.65642,0.52109,-0.26222,0.75809,0.00553,0.60338
0.54800,0.02326,0.25725,-0.04206,0.01970,0.05893,-0.72251,0.04760,-0.50347,0.54927,-0.04502,0.34247,-0.12226,0.00049,-2.28919,0.97511,2.59695,-3.57324,-0.33627,-2.75310,1.05025,-0.78469,-0.39769,-1.42145,0.42400,-1.78683,0.37820,-0.27054,-1.20253,0.22866,-1.41521,1.62637,0.22793,0.47669
0.55000,0.05068,0.20311,-0.06034,0.31829,-0.00013,-0.02508,-0.04232,-0.34216,-0.06240,0.08627,0.40946,-0.08033,-0.33694,-1.35747,-0.56535,1.06987,-3.02675,-1.69328,-1.87256,0.81188,-1.06847,-0.09326,-1.53909,-0.03782,-1.21467,0.13528,0.20290,0.29371,0.00377,-0.97269,-0.25078,0.43248,0.34671
0.55200,0.06276,-0.07788,-0.06261,0.02980,-0.17593,0.14084,-0.09140,0.45815,0.01654,0.14824,-0.40889,0.04719,-0.51595,0.31870,-0.45615,-2.40273,3.48923,-2.07213,1.60791,0.01647,-0.91635,-0.70633,-0.77079,-1.07648,-0.09096,-0.88564,0.11030,0.48068,-0.11379,0.67091,-0.02247,0.54169,0.06572
0.55400,0.04498,-0.35031,-0.04831,0.00332,-0.23880,0.01887,-0.74288,0.73236,0.16512,0.14585,-0.10028,0.01318,-0.52785,0.84889,-0.51154,-2.16035,-0.22714,-8.91432,2.26962,-0.52898,-0.38707,-1.27621,0.23626,-1.90573,0.30044,-0.97991,-0.04467,0.43062,-0.99035,1.45788,0.23634,0.58949,0.44088
0.55600,0.02950,-0.28452,0.49795,0.02087,-0.01657,-0.07444,-0.39375,0.01509,0.28028,0.10598,0.12616,-0.17856,-0.26241,-1.36299,1.14738,-1.20717,-2.32535,-6.95763,1.18834,-0.70669,-0.05216,-1.34954,-0.20688,-1.31657,0.16359,0.00442,0.27192,0.34805,-0.48720,0.05384,0.43148,0.54768,0.59557
0.55800,0.04387,-0.08865,-0.03388,0.17299,0.07895,-0.11164,0.79160,0.03970,0.29022,-0.11335,0.28308,-0.20144,0.19601,-1.49901,1.03959,3.11320,-2.97639,2.29622,0.37657,-0.53569,-0.57440,-0.62958,-1.12631,-0.16421,-1.35027,0.74782,-0.15712,0.26048,0.32024,-0.10416,0.52883,0.00550,0.39205
0.56000,0.07872,-0.01108,-0.10572,0.34328,0.01399,-0.51027,1.30507,0.12529,0.21776,0.09815,-0.32884,-0.11756,0.31746,-1.72630,0.49912,1.03443,-13.03007,3.13596,0.20518,-0.04516,-1.29198,0.09649,-1.87087,0.24912,-1.61367,0.79351,0.29522,-0.29852,0.91882,0.13066,0.56265,0.21787,-0.39871
0.56200,0.08332,0.29480,-0.08442,0.06208,-0.04418,-0.28332,0.17738,0.20345,0.15570,0.21330,-0.60939,-0.04667,-0.73433,0.37425,1.51308,-0.32764,-10.24381,1.19033,0.29316,0.27522,-1.43772,-0.22886,-1.23235,-0.31165,-0.24034,0.19552,0.51449,0.14609,-0.51314,0.42259,0.50094,0.36212,-0.24786
0.56400,0.07372,-0.21437,0.31816,-0.05517,-0.07492,0.60412,0.04134,0.21362,0.02178,0.19462,-0.34854,0.07386,-0.32058,1.53195,0.60817,-0.93482,1.89407,0.75792,0.37670,-0.46563,-0.73077,-0.99191,-0.02085,-1.43738,1.30301,-0.76221,0.51801,-0.35941,-0.27838,0.58503,0.00851,0.34130,0.17192
0.56600,0.06980,-0.31235,0.55519,-0.00535,-0.24019,0.91514,0.11092,0.17931,0.20286,-0.28953,0.09473,0.10481,-0.24394,0.42184,1.99898,-7.39244,2.90607,1.24262,0.50336,-0.98507,0.35427,-1.63467,0.37687,-1.77501,1.24103,0.16287,1.11212,-0.01306,0.16025,0.66392,0.21414,-0.29673,0.55577
0.56800,0.09018,-0.06529,0.03813,0.03482,-0.14820,0.16611,0.23721,0.14001,0.28172,-0.22139,0.24274,-0.37887,0.23333,1.71813,2.50315,-5.10664,0.14436,1.68903,0.58077,-1.04401,-0.03509,-1.02900,-0.66234,-0.27902,0.48291,0.68832,1.13844,-0.55092,0.51969,0.64354,0.34022,-0.16682,0.40914
0.57000,0.06717,0.41576,-0.20359,0.04751,0.29663,0.05072,0.30199,-0.03983,0.16955,-0.00348,0.34580,-0.08966,-0.04517,-1.09860,2.36441,-0.24009,0.65038,1.60613,-0.12438,-0.45049,-0.96378,0.07950,-1.29911,1.38931,-1.38225,0.80102,-0.22695,-0.44082,0.63442,-0.23006,0.32005,0.05011,0.03131
0.57200,0.10692,0.49180,-0.12661,0.29710,0.42406,0.11173,0.33993,0.09811,-0.17549,0.19931,0.35483,0.00947,-0.49023,1.03556,3.91324,0.06523,1.92519,1.13489,-0.03092,0.38725,-1.73968,0.42240,-1.62684,1.02257,0.01544,2.29278,0.19917,-0.12239,0.56249,0.18336,-0.36404,0.24704,-0.10048
0.57400,0.06630,0.10762,-0.05054,0.15180,-0.06056,0.21350,0.33138,0.15158,-0.12804,0.21586,-1.18165,0.06512,0.08328,2.11629,4.45900,-1.50337,2.72558,0.80636,0.05910,-0.09632,-1.17701,-0.57473,-0.01578,0.96644,0.82080,2.01137,-0.52191,0.17000,0.43659,0.43846,-0.17945,0.21658,-0.25143
0.57600,-0.00986,-0.21017,-0.00388,-0.39506,0.03949,0.24053,-0.15817,0.10852,0.05622,0.14232,0.06405,-0.28796,0.14990,2.32195,-2.20278,-0.17761,2.57715,0.48553,0.15964,-0.80782,-0.06844,-1.11167,1.40017,-1.61132,1.04794,0.05615,-0.38785,0.34290,-0.30589,0.45840,0.05354,0.06122,0.25271
0.57800,0.03024,0.02829,0.46152,-0.49570,0.10182,0.22374,0.03120,-0.18623,0.24119,0.09961,0.25833,-0.47095,0.45295,6.37539,-2.54774,0.95329,1.67374,1.45164,0.00058,-1.28126,0.30069,-1.38983,0.79835,0.04375,3.92118,0.65606,-0.32167,0.42066,0.35304,-0.47262,0.22566,-0.00857,0.38885
0.58000,-0.08321,0.16258,0.18072,-0.29025,0.13018,0.19945,0.13777,-0.20146,0.16862,-0.29077,0.33715,-0.30535,0.56399,5.95120,-1.84608,1.45698,0.97530,1.71678,-0.33331,-0.84369,-0.28054,0.09333,1.40597,0.96208,3.22086,-0.05869,-0.23601,0.39242,0.65415,-0.55879,0.19652,0.02711,-0.08912
